measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250422232535.330290_AR_webconnectivity_4714ded2b4257024,https://www.casino33.co/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422232519.665113_AR_webconnectivity_383fee0b37c6329e,https://convergame.net/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422232256.096931_AR_webconnectivity_a665965bdf6b9e80,https://Saori.bet,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422232244.421809_AR_webconnectivity_aefd42cc78797bc9,https://www.cleopatrabet.co/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422232055.057132_AR_webconnectivity_cf0d60fe57b3c770,https://www.luckylanespins.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422231939.678027_AR_webconnectivity_551732048b19186b,https://www.silverplay013.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422231526.355834_AR_webconnectivity_94673e086b3b8b52,https://www.megafaraon.co,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422231020.769383_AR_webconnectivity_62590ceebed8bdee,https://redblackline.net/home,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422230916.991895_AR_webconnectivity_c5cce842b57e1b6b,https://pinkgame.net/sports.php,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422230910.444135_AR_webconnectivity_2e8be48abd203565,https://pinkgame.net/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422230840.336751_AR_webconnectivity_488abca051c082e1,https://jugaygana.online/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422230756.196617_AR_webconnectivity_e031aacf08a496d1,https://betglobal.com/es/sports,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422230609.702478_AR_webconnectivity_be22ec56bd0e715f,https://www.m88.io,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422230404.978680_AR_webconnectivity_627a313994e8c320,https://www.hatbet56.com/tf,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422225940.195978_AR_webconnectivity_94a52740e419ca3a,https://lp.betglobal.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422225859.514322_AR_webconnectivity_95ce59d167c9b765,https://www.joyfulbet.io,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422225705.647279_AR_webconnectivity_4fbc1d1e01e0f37d,https://www.yummygame.io,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422225504.815971_AR_webconnectivity_95bd0c13a86b6169,https://luckyhandcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422225009.792008_AR_webconnectivity_c5cf419619768476,https://celuapuestas.pro,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422224612.418681_AR_webconnectivity_00c9dc8825f82286,https://futbollibretvonline.pe,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422224335.864450_AR_webconnectivity_954e37512b0d94a7,https://futbollibretvhd.pe,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422224251.212164_AR_webconnectivity_7df14d97da43255a,https://libre.futbol,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422224234.623323_AR_webconnectivity_901bc07dccf7f471,https://casino33.co,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422224016.683628_AR_webconnectivity_1e1c0ab74100f8c9,https://www.hatbet56.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422223638.881298_AR_webconnectivity_5fa3acd5e8b21f04,https://jessiegold.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422222926.763233_AR_webconnectivity_9969f8fa347218c9,https://platinoclub.net/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422222918.974887_AR_webconnectivity_961beaddebd69d4a,https://oc88.com/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422222726.438335_AR_webconnectivity_36e52475139f844a,https://zonax.club/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422222716.640186_AR_webconnectivity_706c42bea215f920,https://pinkplay.net/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422222706.263997_AR_webconnectivity_498d6856a49879f8,https://juegasi.com/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422222558.164975_AR_webconnectivity_8ef52fb1304016bc,http://www.oasispro.club/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
20250422222551.205268_AR_webconnectivity_9f4cd945038f0e6a,http://www.quarzoazul.com/,android_dns_cache_no_data,None,inconsistent,False,AS212238,84.252.114.7,-1
