measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250419235838.769412_UY_webconnectivity_fcb2e782e99851cb,http://www.fgmnetwork.org,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419235815.424084_UY_webconnectivity_8a16ee74ac9c1357,http://www.kazaa.com,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419235811.054207_UY_webconnectivity_a60710aaa4c77377,http://shareaza.com/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419235715.672683_UY_webconnectivity_92b293becb8ae71b,http://www.malware.com,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419235659.062980_UY_webconnectivity_57442c6b68ea3d00,http://www.diariouno.net.ar/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419235656.092599_UY_webconnectivity_405cc121e6f6bb86,https://premiumhentaiclub.co/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419235518.032381_UY_webconnectivity_659165953a3e13b0,http://www.mapuchenative.com/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419234723.243821_UY_webconnectivity_c86e2eae59d7cf57,https://www.bet365.com/,None,connection_refused,inconsistent,False,AS6057,200.40.53.34,403
20250419234722.545346_UY_webconnectivity_d25f240af7a94296,https://www.juegaenlinea.com/,None,connection_refused,inconsistent,False,AS6057,200.40.53.34,403
20250419234437.403435_UY_webconnectivity_cac4a699f35394cc,http://www.diarioextra.com.ar/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419234407.503232_UY_webconnectivity_b8d8dfbf61623ee1,http://clarin.com.ar/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419233947.152400_UY_webconnectivity_720ccdfba9f93153,http://www.hechoenbsas.net/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419233922.922829_UY_webconnectivity_371da413b5664995,http://www.serpaj.org/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419233913.081213_UY_webconnectivity_e1442a6593db4b3d,https://apps.crowdtangle.com/public-hub/covid19,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419233906.433185_UY_webconnectivity_36a8709c0c09a859,http://www.diarioaccion.com.ar/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419233845.072637_UY_webconnectivity_3548e5b3921cc44c,http://www.agendadelasmujeres.com.ar/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230254.149139_UY_webconnectivity_252b56279fcd6503,http://www.cencoex.gob.ve/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230223.748499_UY_webconnectivity_398fe6ff5cf0c51e,https://pwchyt.awsvpni.com/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230157.448072_UY_webconnectivity_6d6ab3b83b4f8d47,https://mariacorinamundo.com/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230150.148231_UY_webconnectivity_7c5247db15d3056c,http://notiviasve.com/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230149.249036_UY_webconnectivity_6a90b0d5b92d7195,https://ooni.cloudflare-dns.com/dns-query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230139.279242_UY_webconnectivity_b8527e446b06fecd,http://cantv.net/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230122.709259_UY_webconnectivity_2c1d250906331a8e,https://cloudapp.net,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230122.032003_UY_webconnectivity_af1dd784dcb3abf2,https://blob.core.windows.net/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419230121.418680_UY_webconnectivity_35f3f9ffb9f35530,https://azurewebsites.net,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419225959.818950_UY_webconnectivity_5ee940c3aaf69e6e,https://pelisplus.me/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419225736.768828_UY_webconnectivity_6e40caf8b3a4d44d,https://vamosganar.com/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
20250419225648.318056_UY_webconnectivity_789922e6d2fe0226,https://www.mariacorinapresidente.com/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.34,-1
