measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250420075707.939348_UY_webconnectivity_2df564077fffb69f,https://www.casino33.co/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,-1
20250420075705.779913_UY_webconnectivity_848714577e68171c,https://www.voyjugando.com/,None,connection_refused,inconsistent,False,AS6057,200.40.53.6,404
20250420075705.059319_UY_webconnectivity_bf60eb7ea0bbc12e,https://convergame.net/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,-1
20250420075658.979651_UY_webconnectivity_3d7c778dcf689a00,https://es.casino.guru/cairo-casino-jugar-gratis,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,200
20250420075645.259491_UY_webconnectivity_c418df21807ca6d3,https://mystake.com/es/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,403
20250420075620.299305_UY_webconnectivity_bad5bcbd94163229,https://www.21casino.com/,None,connection_refused,inconsistent,False,AS6057,200.40.53.6,403
20250420075616.779581_UY_webconnectivity_e3042ad53e32584c,https://megapari.com/es,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,203
20250420075608.809344_UY_webconnectivity_ddd9ca50cc69e6b1,https://casino.netbet.com,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,403
20250420075509.219090_UY_webconnectivity_7c8c89f7dc8c20a2,https://Saori.bet,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,-1
20250420075507.619222_UY_webconnectivity_56be539ae2166e55,https://www.cleopatrabet.co/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,-1
20250420075406.828036_UY_webconnectivity_48fb044d20bd6edb,https://bet30.es/,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,200
20250420075344.427589_UY_webconnectivity_439a54275acdfcd1,https://www.bettycasino.space,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,-1
20250420075337.459080_UY_webconnectivity_00579a4aed11a8c4,https://www.doradobet.com,None,connection_refused,inconsistent,False,AS6057,200.40.53.6,403
20250420075336.819185_UY_webconnectivity_305b09e588f4d989,https://www.luckylanespins.com,android_dns_cache_no_data,None,inconsistent,False,AS6057,200.40.53.6,-1
