measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250522203343.736025_VE_webconnectivity_1daf61a02fc698f7,https://regalamonedas.com/,None,connection_refused,inconsistent,False,AS13335,172.70.253.179,200
20250522203114.742115_VE_webconnectivity_2a7ca978c237a79c,https://Saori.bet,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522203113.638476_VE_webconnectivity_1cdd556a0a713702,https://www.cleopatrabet.co/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202936.534721_VE_webconnectivity_d2efde9ab0725a10,https://www.luckylanespins.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202836.331792_VE_webconnectivity_80b06a8393508b1b,https://www.silverplay013.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202831.886730_VE_webconnectivity_a2bb3c9fff4f7bed,https://www.thrillsy.com,None,connection_refused,inconsistent,False,AS13335,172.70.253.179,403
20250522202603.620436_VE_webconnectivity_73682c2aae93bd7c,https://www.megafaraon.co,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202312.004487_VE_webconnectivity_e92c38c82ad9b555,https://redblackline.net/home,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202238.570102_VE_webconnectivity_c57dc869bb49412c,https://pinkgame.net/sports.php,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202237.629790_VE_webconnectivity_ca7b7fec1c427264,https://pinkgame.net/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202223.841052_VE_webconnectivity_bb2b431fb76d7825,https://jugaygana.online/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202205.675799_VE_webconnectivity_3c7e636c15c9d39e,https://betglobal.com/es/sports,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522202047.858849_VE_webconnectivity_17344fd47f2df880,https://www.m88.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522201943.463782_VE_webconnectivity_69bb75f273eade27,https://www.hatbet56.com/tf,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522201539.304195_VE_webconnectivity_ce0bb2c03752f04b,https://lp.betglobal.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522201519.409581_VE_webconnectivity_f147678f39e7267a,https://www.joyfulbet.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522201344.139904_VE_webconnectivity_513cb549572a53ee,https://www.yummygame.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522201228.529738_VE_webconnectivity_e8e9faa57525f485,https://luckyhandcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522201137.803936_VE_webconnectivity_4cb09bb19adecd41,https://betcoin.pro,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522200941.561538_VE_webconnectivity_8de1b1f7b1597615,https://clubriches.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522200923.313040_VE_webconnectivity_3473aab44bd6d392,https://celuapuestas.pro,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522200855.460048_VE_webconnectivity_4f9440da5b48540e,https://www.regalamonedas.com,None,connection_refused,inconsistent,False,AS13335,172.70.253.179,200
20250522200721.883239_VE_webconnectivity_202b55c7417e250f,https://tarjetarojaenvivo.nl,None,connection_refused,inconsistent,False,AS13335,172.70.253.179,200
20250522200635.581862_VE_webconnectivity_b82722d1649d67d6,https://futbollibretvonline.pe,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522200511.535497_VE_webconnectivity_025c421332cfce78,https://futbollibrehd.futbol,None,connection_refused,inconsistent,False,AS13335,172.70.253.179,526
20250522200315.120306_VE_webconnectivity_221162e00e435497,https://libre.futbol,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522200205.108883_VE_webconnectivity_404a84ad939706e0,https://www.hatbet56.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
20250522195529.496654_VE_webconnectivity_05fbee1a96c3e440,https://platinoclub.net/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.253.179,-1
