measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250522115708.667108_VE_webconnectivity_637d7d07d7227779,https://regalamonedas.com/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522115436.375919_VE_webconnectivity_f5e593c84351979d,https://Saori.bet,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522115435.446609_VE_webconnectivity_176b61fa65142f7c,https://www.cleopatrabet.co/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522115259.193737_VE_webconnectivity_6cd98f0bd943fb7b,https://www.luckylanespins.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522115156.320870_VE_webconnectivity_daea48ee4dac97ff,https://www.silverplay013.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522115152.159524_VE_webconnectivity_82698d67f243ac7c,https://www.thrillsy.com,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,403
20250522114909.929926_VE_webconnectivity_a38c4cf31209abce,https://www.megafaraon.co,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522114552.193271_VE_webconnectivity_e64bb853947e8fd8,https://redblackline.net/home,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522114517.066607_VE_webconnectivity_28b7ed70bb690585,https://pinkgame.net/sports.php,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522114515.945389_VE_webconnectivity_add188c8a29929e1,https://pinkgame.net/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522114458.737401_VE_webconnectivity_7cbc0b6175eb3147,https://jugaygana.online/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522114441.427108_VE_webconnectivity_289215d3586a5d06,https://betglobal.com/es/sports,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522114321.472087_VE_webconnectivity_f1feb811a5a7bc69,https://www.m88.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522114216.224925_VE_webconnectivity_d71187d5d44bdc3c,https://www.hatbet56.com/tf,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522113758.896971_VE_webconnectivity_7446d61ae315885e,https://lp.betglobal.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522113736.075572_VE_webconnectivity_0bfab246d0887369,https://www.joyfulbet.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522113552.430205_VE_webconnectivity_b2c7dff09b472e3d,https://www.yummygame.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522113429.284529_VE_webconnectivity_30a6528cba50bb64,https://luckyhandcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522113329.475866_VE_webconnectivity_fe6333d46490f751,https://betcoin.pro,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522113310.058619_VE_webconnectivity_365325bcc9a4e38d,https://casin0.chan2.com,None,generic_timeout_error,inconsistent,False,AS13335,108.162.213.57,-1
20250522113121.190861_VE_webconnectivity_52ccebca9e1037b5,https://clubriches.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522113100.891852_VE_webconnectivity_7c7739e3be73201f,https://celuapuestas.pro,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522113028.956349_VE_webconnectivity_0d62d02072cd2c0b,https://www.regalamonedas.com,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522112846.467725_VE_webconnectivity_c1470c2fa2c72e15,https://tarjetarojaenvivo.nl,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522112759.749539_VE_webconnectivity_cb8d7f505c3fb70b,https://futbollibretvonline.pe,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522112731.554282_VE_webconnectivity_6514d3d462a01434,https://futbollibrehd.futbol,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,526
20250522112527.378827_VE_webconnectivity_133a6220e6615f81,https://libre.futbol,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522112356.655176_VE_webconnectivity_4c784cab50c4f039,https://www.hatbet56.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111611.768056_VE_webconnectivity_43964574683baf82,https://platinoclub.net/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111610.956270_VE_webconnectivity_616c293a7346d2ef,https://oc88.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111515.559979_VE_webconnectivity_0aeec30f0ed0c02f,https://pinkplay.net/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,-1
20250522111425.976143_VE_webconnectivity_40b7b80337288473,http://www.oasispro.club/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111423.018967_VE_webconnectivity_cf1147b7731b7213,http://www.quarzoazul.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111322.285473_VE_webconnectivity_c8c586c382851bb4,https://www.magisapk.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111301.409339_VE_webconnectivity_672233246723f54f,https://magistvtv.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111244.018355_VE_webconnectivity_01e61e3abfe67b5b,https://www.getmagistv.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111136.513014_VE_webconnectivity_d37e92f03f4cdfb3,https://magistvmex.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111103.964450_VE_webconnectivity_2655fd0a815447f7,https://magistv.vip/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522111058.661280_VE_webconnectivity_cee9151e0fd39003,https://magistv.so,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522110957.689589_VE_webconnectivity_9b6e1f4bd2e9e3f9,https://magistvgo.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522110750.930068_VE_webconnectivity_f72fc89c5f2e046c,https://magistv-ecuador.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522110347.735007_VE_webconnectivity_d298d68c7394a3b1,https://www.magistv.net,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522110346.910400_VE_webconnectivity_94bedd119975ef7b,https://kodipro.org/downloader/Mospy%20Tv_3.0.3.apk,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522110342.319900_VE_webconnectivity_9891ce12ba8b56de,https://gnula.nu,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522110339.534722_VE_webconnectivity_12965c8a2cdfdbfe,https://h5.rainbowex.life/#/pages/download/download,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522110338.710066_VE_webconnectivity_162ca7e85d90817d,https://h5.rainbowex.life/#/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522110239.827718_VE_webconnectivity_204c4029feb65bc7,https://1xcasino-172143.top/es,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522110055.994724_VE_webconnectivity_8f58a96b8c597404,https://club365.io/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522105820.388812_VE_webconnectivity_14ba6ad3177a0c0c,https://rubybet.club/login.php,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,403
20250522105429.240668_VE_webconnectivity_bf3d529fadd242c8,https://rojadirectaliga.me,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522104700.769716_VE_webconnectivity_ef6a207f401a9c01,https://magistv-pc.com,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522104517.504499_VE_webconnectivity_95563818018e069f,https://www.galemartin.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522104301.307810_VE_webconnectivity_37bcb6a804b62785,https://www.ubet.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522104245.156032_VE_webconnectivity_64a7859d5085f968,https://www.esportgaming.com,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522104139.176364_VE_webconnectivity_45ba73871d836530,https://www.tiplix.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522103937.634518_VE_webconnectivity_63f7a1527ed5ddf4,https://www.bombaybets.eu,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522103910.716819_VE_webconnectivity_103302545e2ae516,https://www.eurogrand.com/es/ar,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522103819.096254_VE_webconnectivity_32cf18d700c91823,https://casinoepoca.com.ar,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522103614.370178_VE_webconnectivity_aae2b348b34f092f,https://promo.magicread.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522103251.827042_VE_webconnectivity_857e5710359f7815,https://www.quinielahoy.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522103248.264414_VE_webconnectivity_0ab06af0259c74cb,https://www.cuevana2.tv,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522103239.463098_VE_webconnectivity_b6af8ccbd10e65a6,https://www.cuevana.io,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,-1
20250522103229.631112_VE_webconnectivity_3d3c645480ba6a32,https://www.alljackpotcasino.com,None,generic_timeout_error,inconsistent,False,AS13335,108.162.213.57,-1
20250522103114.363145_VE_webconnectivity_ff12238b40da0dce,https://www.cuevana2.com,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,-1
20250522102935.435998_VE_webconnectivity_1fa50749a9ef8863,https://www.cuevana3.co,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,-1
20250522102930.984622_VE_webconnectivity_d0dbe38cb559a354,https://www.cuevana2.io,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522102834.811496_VE_webconnectivity_37da82de94c5919b,https://www.winwardcasino.ag,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102826.914938_VE_webconnectivity_94e2197a8eba5c46,https://www.colbet.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102824.971195_VE_webconnectivity_669e34df5a841735,https://procreauto.org/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102804.817679_VE_webconnectivity_d01bac990f9a66f5,https://www.cuevana3.io,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522102748.004080_VE_webconnectivity_fb2554ce82e1da10,https://www.paddipower.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102545.228238_VE_webconnectivity_67d55ccd23c8bdad,https://99top.com.ar,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102540.626701_VE_webconnectivity_e821f763fbee96e2,https://99taxi.com.ar,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102537.445213_VE_webconnectivity_32d4f2ba5edccbd9,https://www.99app.com.ar,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102533.148479_VE_webconnectivity_9c8fd0671e8a1b8b,https://plan0km.org/,None,None,inconsistent,False,AS13335,108.162.213.57,200
20250522102439.217278_VE_webconnectivity_215ccbc3db2329f0,https://pirlotvonline.org,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522102438.082312_VE_webconnectivity_d457f15e4bdb4c0d,https://ustvgo.tv,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,-1
20250522102429.071841_VE_webconnectivity_545c4f64016cded9,https://futboltvenvivo.com,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,404
20250522102400.918155_VE_webconnectivity_5df8a3231fa82415,https://photocall.tv,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522102350.995923_VE_webconnectivity_0731b9d37fc29bd7,https://televisionlibre.net,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522102343.218146_VE_webconnectivity_882e82f219170f16,https://futbollibretv.net,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102339.886426_VE_webconnectivity_02d0a1f76f1377d1,https://futbolfullenvivo.nl,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102330.791460_VE_webconnectivity_b7e7a7fb4275ab0a,https://infraccion.com.ar,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522102329.799557_VE_webconnectivity_473c7ed3f03999a0,https://futbollibre.futbol,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,-1
20250522102304.439705_VE_webconnectivity_5fe0f9cc8fcf269c,https://futbollibretv.com,None,generic_timeout_error,inconsistent,False,AS13335,108.162.213.57,-1
20250522102203.634234_VE_webconnectivity_10d7061157826d86,https://rojadirectaenvivo.fr,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522101910.193648_VE_webconnectivity_170f9c3d09960537,https://librefutbol.su,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522101734.846144_VE_webconnectivity_c9f29260f4b6fefd,https://photocall.tv/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522101620.688104_VE_webconnectivity_42aee097cff7edcf,https://lateleenvivo.com/,None,None,inconsistent,False,AS13335,108.162.213.57,200
20250522101554.815008_VE_webconnectivity_7cc7dbeab8f38142,https://pirlotv.fr,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522101455.920419_VE_webconnectivity_a3a23488319bb517,http://ott-cdn.me,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522101455.185317_VE_webconnectivity_ce4e456eea33b935,http://ottc.pro,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522101441.463843_VE_webconnectivity_0d031341bb304fdd,https://tvmagis.net,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522101306.460270_VE_webconnectivity_2cfd19b944f84b0c,https://www.magistv.video/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522101256.934188_VE_webconnectivity_100a14f73c15c81a,https://vemosgratis.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522101156.707669_VE_webconnectivity_98b5d0530adcb30c,https://futbolfullenvivo.nl/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522101141.066155_VE_webconnectivity_fcb77d6faa038aca,https://photocall.xyz,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522101132.276209_VE_webconnectivity_37eb4e20a0ea48e5,https://lovesomecommunity.com,None,generic_timeout_error,inconsistent,False,AS13335,108.162.213.57,200
20250522101100.611863_VE_webconnectivity_25a95f6d26cd9120,https://bigsala.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522101059.368738_VE_webconnectivity_ab55fdb358bbb7c2,https://vemosgratis.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522101032.882184_VE_webconnectivity_ea73d082cf1839c1,https://librefutbol.su/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522101012.915915_VE_webconnectivity_74144714f18e0e24,https://www.pirlotvonline.org/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522101009.530459_VE_webconnectivity_34218b39c589c4f5,https://www.pelotalibretv.me/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522100930.090713_VE_webconnectivity_be8e8045af449c2c,https://www.pirlotv.cloud/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522100929.057452_VE_webconnectivity_54282d7fcd772334,https://hoca4u.xyz/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522100920.254876_VE_webconnectivity_3506f617c61b8291,https://pelotalibretv.me/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522100919.337665_VE_webconnectivity_903b2033dc1952b1,https://www.pirlotvonline.pl/,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522100918.393660_VE_webconnectivity_ba67dd70e3769ff1,https://channel.rojadirecta.win/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522100736.527945_VE_webconnectivity_d84127d5d15d868f,https://futbollibre-hd.com,None,connection_refused,inconsistent,False,AS13335,108.162.213.57,200
20250522100729.648410_VE_webconnectivity_5103520c34c1f90d,https://la10hd.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
20250522100625.541329_VE_webconnectivity_7d01dec03e356042,https://futbollibrego.pe,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.57,-1
