measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250523162917.447539_VE_webconnectivity_78da7c4b7be49b09,https://Saori.bet,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523162916.513794_VE_webconnectivity_aab0213239d0fc7d,https://www.cleopatrabet.co/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523162710.270908_VE_webconnectivity_3833fc1d7d4d007a,https://www.luckylanespins.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523162557.188162_VE_webconnectivity_76a5d5a1e70905a2,https://www.silverplay013.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523162551.080968_VE_webconnectivity_a8db16d0e598062a,https://www.thrillsy.com,None,connection_refused,inconsistent,False,AS13335,172.70.53.89,403
20250523162004.889346_VE_webconnectivity_061694915f043300,https://www.megafaraon.co,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523161537.106294_VE_webconnectivity_0ad56be3a6f0290d,https://redblackline.net/home,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523161445.849971_VE_webconnectivity_c2c1ce962e7900f8,https://pinkgame.net/sports.php,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523161444.171699_VE_webconnectivity_75f19eba860c44cf,https://pinkgame.net/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523161423.392844_VE_webconnectivity_fe28e6428452c442,https://jugaygana.online/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523161401.859346_VE_webconnectivity_04ee0e31cd9bc393,https://betglobal.com/es/sports,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523161234.113408_VE_webconnectivity_141717d031d10407,https://www.m88.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523161107.040906_VE_webconnectivity_982d47210de8818f,https://www.hatbet56.com/tf,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523160615.654516_VE_webconnectivity_59550003ab0966c7,https://lp.betglobal.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523160537.491506_VE_webconnectivity_93c913189658b006,https://www.joyfulbet.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523160339.886627_VE_webconnectivity_b653da7881ad2600,https://www.yummygame.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523160127.611678_VE_webconnectivity_2e0bbaff16408bd1,https://luckyhandcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523155948.152776_VE_webconnectivity_7ec6d643a38eaa4e,https://betcoin.pro,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523155728.899123_VE_webconnectivity_f9a052d1e99fb308,https://clubriches.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523155702.676935_VE_webconnectivity_d706274e9dae4ccb,https://celuapuestas.pro,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523155621.032868_VE_webconnectivity_ab775fbd32a72d11,https://www.regalamonedas.com,None,connection_refused,inconsistent,False,AS13335,172.70.53.89,200
20250523155442.628596_VE_webconnectivity_787adb0a4c182a0c,https://tarjetarojaenvivo.nl,None,connection_refused,inconsistent,False,AS13335,172.70.53.89,200
20250523155352.826980_VE_webconnectivity_8234a918d2582ea6,https://futbollibretvonline.pe,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523155314.656783_VE_webconnectivity_3259b07b218d395d,https://futbollibrehd.futbol,None,connection_refused,inconsistent,False,AS13335,172.70.53.89,526
20250523155051.770525_VE_webconnectivity_74075cb9fc1892e8,https://libre.futbol,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523154902.431168_VE_webconnectivity_adbae7efb2c6e768,https://www.hatbet56.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153932.961717_VE_webconnectivity_bea90cd71916fcce,https://platinoclub.net/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153932.138482_VE_webconnectivity_b641098fdc72b7d1,https://oc88.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153807.993600_VE_webconnectivity_6cdc7967f007c118,https://pinkplay.net/,None,connection_refused,inconsistent,False,AS13335,172.70.53.89,200
20250523153728.947681_VE_webconnectivity_9b6f4ef62ea56838,http://www.oasispro.club/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153725.567605_VE_webconnectivity_6428fda603a22fb5,http://www.quarzoazul.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153632.321109_VE_webconnectivity_8ba494ff7e1bd520,https://www.magisapk.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153612.423840_VE_webconnectivity_8c2395a8f64cae2d,https://magistvtv.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153552.227610_VE_webconnectivity_88e3920f0f863352,https://www.getmagistv.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153436.625843_VE_webconnectivity_9328737382fd3830,https://magistvmex.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153401.703222_VE_webconnectivity_fa47f8a1d4a03b20,https://magistv.vip/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153349.962019_VE_webconnectivity_83f12d240bfbbc94,https://magistv.so,None,connection_refused,inconsistent,False,AS13335,172.70.53.89,200
20250523153227.289181_VE_webconnectivity_7dcad3e703d6946f,https://magistvgo.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
20250523153022.270676_VE_webconnectivity_c2264a9d822792ff,https://magistv-ecuador.com/,android_dns_cache_no_data,None,inconsistent,False,AS13335,172.70.53.89,-1
