measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250522235643.210753_AR_webconnectivity_7099af142028f25f,https://futbollibretvonline.pe,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522235304.583406_AR_webconnectivity_a2234cb7dfc52b4d,https://libre.futbol,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522235159.350549_AR_webconnectivity_368657465a2c5524,https://www.hallabet.com,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,200
20250522235105.592800_AR_webconnectivity_3522d5f30b8028ac,https://www.hatbet56.com,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522234057.342582_AR_webconnectivity_770af8840ae0247c,https://platinoclub.net/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522234050.685874_AR_webconnectivity_90874ea6ab68fafc,https://oc88.com/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233814.135796_AR_webconnectivity_4933a35f59cac5d1,http://www.oasispro.club/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233808.165629_AR_webconnectivity_9c18962034e4e519,http://www.quarzoazul.com/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233719.122147_AR_webconnectivity_e74afb9e32508691,https://www.magisapk.com/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233643.787553_AR_webconnectivity_271ae17a7a61d5f2,https://magistvtv.com/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233609.687217_AR_webconnectivity_bb64a31155417356,https://www.getmagistv.com/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233514.595634_AR_webconnectivity_f96ea07af64074b3,https://magistvmex.com/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233456.984848_AR_webconnectivity_9827dc22a6f6b1ab,https://magistv.vip/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233358.917556_AR_webconnectivity_c3d5ea118b8af65d,https://magistvgo.com/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233251.064647_AR_webconnectivity_f997e844658714a5,https://magistv-ecuador.com/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233126.655261_AR_webconnectivity_4efac3e1d500862e,https://www.magistv.net,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233125.114448_AR_webconnectivity_65a80d03cb385f13,https://kodipro.org/downloader/Mospy%20Tv_3.0.3.apk,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233111.908551_AR_webconnectivity_4170090a8e9ba69f,https://h5.rainbowex.life/#/pages/download/download,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522233110.982338_AR_webconnectivity_51f260bbf37fcdb1,https://h5.rainbowex.life/#/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522232959.206997_AR_webconnectivity_6706f013e074a039,https://1xcasino-172143.top/es,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522232752.115526_AR_webconnectivity_68ab3b5c5a26fc3f,https://club365.io/,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522232026.875144_AR_webconnectivity_b4d4465e6f89c633,https://rojadirectaliga.me,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522231519.793890_AR_webconnectivity_60e9de178986f49a,https://futbollibre.bet,None,None,inconsistent,False,AS262287,173.244.55.117,200
20250522231126.610083_AR_webconnectivity_a68051907957bf90,https://www.galemartin.com,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522230901.924173_AR_webconnectivity_c4750af9eb9575a2,https://www.ubet.com,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522230732.113656_AR_webconnectivity_f87bf8acf14a3bd5,https://www.tiplix.com,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522230503.017401_AR_webconnectivity_997b9dbb240678a4,https://www.bombaybets.eu,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522230432.816338_AR_webconnectivity_8176044b4bc967e0,https://www.eurogrand.com/es/ar,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522230411.213250_AR_webconnectivity_f5893e4ea851ae62,https://pokerstar.com,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
20250522230305.354903_AR_webconnectivity_3da403e587abc3ac,https://casinoepoca.com.ar,android_dns_cache_no_data,None,inconsistent,False,AS262287,173.244.55.117,-1
