measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250520170619.806887_VE_webconnectivity_4a67f5b3094c19c4,https://Saori.bet,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520170618.809939_VE_webconnectivity_354570c64a1c1d97,https://www.cleopatrabet.co/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520170515.422292_VE_webconnectivity_5d5a1d6768545b1a,https://www.luckylanespins.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520170415.310298_VE_webconnectivity_d16b42d377a90a34,https://www.silverplay013.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520170203.929958_VE_webconnectivity_97d68fd651500244,https://www.megafaraon.co,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165917.855517_VE_webconnectivity_2ea21ea37d477b95,https://redblackline.net/home,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165845.389750_VE_webconnectivity_829a848dc9038edf,https://pinkgame.net/sports.php,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165844.267318_VE_webconnectivity_a34f2511b21d9d5a,https://pinkgame.net/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165831.764325_VE_webconnectivity_823529d8c87bb544,https://jugaygana.online/,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165816.349849_VE_webconnectivity_8eea287f50ae96dc,https://betglobal.com/es/sports,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165715.494898_VE_webconnectivity_36222728fdb86ca4,https://www.hallabet.com/en,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165705.338926_VE_webconnectivity_daeed23fe5e607ac,https://www.m88.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165602.297389_VE_webconnectivity_4e2bd64b69d0f1aa,https://www.hatbet56.com/tf,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165220.972821_VE_webconnectivity_dce44c7782cf2e3e,https://lp.betglobal.com,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
20250520165159.243103_VE_webconnectivity_d399ea492982ec8a,https://www.joyfulbet.io,android_dns_cache_no_data,None,inconsistent,False,AS13335,108.162.213.66,-1
