measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250422211915.597850_CA_webconnectivity_0cfbb8b8cb0ec3f2,https://www.casino33.co/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422211839.799696_CA_webconnectivity_0f3bf6178db77933,https://convergame.net/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422210855.750597_CA_webconnectivity_68a9a7c8436ea598,https://Saori.bet,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422210848.635854_CA_webconnectivity_c56c3f47a46cbebc,https://www.cleopatrabet.co/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422210255.171555_CA_webconnectivity_51b891f010a59d8b,https://www.luckylanespins.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422210121.290232_CA_webconnectivity_4d9317fe5d1a0e2c,https://www.silverplay013.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422205137.897770_CA_webconnectivity_ec8884d7d52f8e90,https://www.megafaraon.co,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422204044.484591_CA_webconnectivity_e355ebdd24f7b56d,https://redblackline.net/home,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422203826.075979_CA_webconnectivity_73ca1704c3a3f2ff,https://pinkgame.net/sports.php,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422203822.451708_CA_webconnectivity_044817e0a7a7d37a,https://pinkgame.net/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422203716.123404_CA_webconnectivity_4515328645b11e64,https://jugaygana.online/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422203628.903050_CA_webconnectivity_6d53c5ecff786c2d,https://betglobal.com/es/sports,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422203426.994458_CA_webconnectivity_04129c72fefe65e3,https://www.m88.io,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422203105.771127_CA_webconnectivity_67eaffa013d301bf,https://www.hatbet56.com/tf,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422202533.926365_CA_webconnectivity_0f31a8281cad7d04,https://lp.betglobal.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422202435.377364_CA_webconnectivity_6276aba417aa1dad,https://www.joyfulbet.io,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422202225.009027_CA_webconnectivity_431e3df5b4c58707,https://www.yummygame.io,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422201928.274035_CA_webconnectivity_f084378a68c4757e,https://luckyhandcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422201206.700394_CA_webconnectivity_b3748669149898d4,https://celuapuestas.pro,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422200510.807840_CA_webconnectivity_37b4698ef5205dda,https://futbollibretvonline.pe,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422200158.044593_CA_webconnectivity_bc6b2d0df895beb7,https://futbollibretvhd.pe,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422200036.112628_CA_webconnectivity_13b7bfcc0e11aef1,https://libre.futbol,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422200012.271600_CA_webconnectivity_0399a8348f77a1e0,https://casino33.co,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422195652.513285_CA_webconnectivity_3087e64f6098653e,https://www.hatbet56.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422195119.132671_CA_webconnectivity_16d7723648d2a326,https://jessiegold.com,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422194046.608795_CA_webconnectivity_a16e898fc1dfd54b,https://platinoclub.net/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422194036.669841_CA_webconnectivity_5369812f3bebc510,https://oc88.com/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422193711.788188_CA_webconnectivity_0c768b783903345e,https://zonax.club/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422193656.621440_CA_webconnectivity_b7fc45225b73e03b,https://pinkplay.net/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422193641.552326_CA_webconnectivity_cea39922e2d24420,https://juegasi.com/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422193443.179911_CA_webconnectivity_66667a1966e63daf,http://www.oasispro.club/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422193426.431287_CA_webconnectivity_8418a6433ef3036c,http://www.quarzoazul.com/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
20250422193227.703409_CA_webconnectivity_98a9f838b9388ca2,https://www.magisapk.com/,android_dns_cache_no_data,None,inconsistent,False,AS212238,149.22.82.228,-1
