measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250501074730.652860_AR_webconnectivity_4018be20485acc3e,https://1xslot.com/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,203
20250501074729.402733_AR_webconnectivity_b6e0e10707658508,https://redapuestoenvivo.com/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074723.657367_AR_webconnectivity_344f024838b79e5e,https://ganamos.net/home,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074722.635390_AR_webconnectivity_c52a2d16039b643a,https://casinohorus.bet/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074720.772917_AR_webconnectivity_487a654ff7296e7e,https://www.horuscasino.com/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074719.908010_AR_webconnectivity_541f371eae6ca26a,https://vikingocasino.com/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074718.938953_AR_webconnectivity_508ca0c6458fe3d5,https://bet30.es/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074715.883965_AR_webconnectivity_c06d03b8db2cf10e,https://sectorbet.co/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074713.825050_AR_webconnectivity_069a8d45436a1e65,https://casinozeus.io/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074711.877129_AR_webconnectivity_68d35d9ea14615a7,https://www.kwiff.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074710.964978_AR_webconnectivity_b7e96c4cfa824248,https://www.bettycasino.space,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074707.674745_AR_webconnectivity_886e9d4030b185f7,https://www.luckylanespins.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074708.737676_AR_webconnectivity_186ad2c92007a5a3,https://www.doradobet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074706.848065_AR_webconnectivity_d58834e1e39a5e03,https://www.quickwin.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074705.619113_AR_webconnectivity_7eaed950f1526c70,https://www.mrrex.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074704.718036_AR_webconnectivity_29d385fa5bcde598,https://www.k8.io,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074703.167443_AR_webconnectivity_b377425659763658,https://www.eldoah.io,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,401
20250501074702.340234_AR_webconnectivity_4dc167518dd75eb3,https://www.ditobet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074701.419258_AR_webconnectivity_e3a47d8436300fc0,https://www.caibo.fun,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074644.664372_AR_webconnectivity_e0ac5051f8735d76,https://www.silverplay013.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074700.484484_AR_webconnectivity_e8524004a16565d6,https://www.luckykarmacasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074643.814714_AR_webconnectivity_abf07f39246a1cd0,https://www.casinado.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074642.605150_AR_webconnectivity_93e2877a9a11a69a,https://www.thrillsy.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074641.783650_AR_webconnectivity_99504a9e7cbdeb5f,https://www.pribet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074640.042086_AR_webconnectivity_b2a2ee7a74251788,https://www.ninecasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074639.180196_AR_webconnectivity_79794fc9c672b1ac,https://www.bdmbet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074636.241045_AR_webconnectivity_63fa184d57f0c8a2,https://www.slotspalace.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074634.791628_AR_webconnectivity_ec5b403f43f3c8ff,https://www.rtbet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074632.893863_AR_webconnectivity_31220e6a6e0d79e6,https://www.casinocasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074631.945129_AR_webconnectivity_10a5368ba48d6e89,https://www.energycasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074630.296379_AR_webconnectivity_a6890c184c68355f,https://www.lokicasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074629.472209_AR_webconnectivity_9e45d17e7680d572,https://www.admiralbet.es,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074628.514756_AR_webconnectivity_091492692d5ce532,https://www.winamax.es,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074627.633093_AR_webconnectivity_8d4bdfb74579021c,https://www.888poker.es,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074626.201934_AR_webconnectivity_6290edfbf39efaaa,https://www.coolbetchile.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074625.277431_AR_webconnectivity_582bae603107d03a,https://www.ivibet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074601.216744_AR_webconnectivity_f895f87834a55ba3,https://www.cloudbet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074600.220575_AR_webconnectivity_29072858312dadbd,https://www.shangrila.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074558.380752_AR_webconnectivity_d90fff20ee0b3479,https://www.jackbit.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074557.543691_AR_webconnectivity_0307fdc731b7254d,https://www.betswap.gg,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074556.600424_AR_webconnectivity_4a22047329bed60c,https://www.sol.casino,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074555.619704_AR_webconnectivity_47cca610c056d180,https://www.win.city,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,404
20250501074554.659057_AR_webconnectivity_326977b1b34a4309,https://www.casigo.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074552.113002_AR_webconnectivity_9b47e29256a20837,https://www.wazamba.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074551.130101_AR_webconnectivity_6132c9ecb9a513cb,https://www.betonred.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074550.255395_AR_webconnectivity_db0d2d1c4690c6f2,https://www.bizzocasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074549.378827_AR_webconnectivity_a31be6e5ca3a9966,https://www.nationalcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074548.423472_AR_webconnectivity_954a6d9463143fe5,https://www.slottojam11.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074545.895988_AR_webconnectivity_ebd1feb746863d30,https://www.cocoacasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074545.047078_AR_webconnectivity_995d14c478146bfc,https://www.gate777.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074544.328262_AR_webconnectivity_d542dba02c36fb49,https://www.888sport.es,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074543.086698_AR_webconnectivity_9aad2841422eb277,https://www.williamhill.es,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074541.860261_AR_webconnectivity_6785c3d3743f5772,https://www.playgrand.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074540.728056_AR_webconnectivity_3a959a087a3de928,https://www.888casino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074539.088495_AR_webconnectivity_734bb7bb902ef1f7,https://www.spincasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074536.838335_AR_webconnectivity_5e62de70ccc51dd8,https://www.21casino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074536.020534_AR_webconnectivity_a6f7ce4239b686f5,https://www.betkwiff.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074535.096182_AR_webconnectivity_f3eb43839e51ad63,https://www.888poker.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074532.925551_AR_webconnectivity_5203a5015dae5aeb,https://www.bitstarz.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074531.923184_AR_webconnectivity_b6749b5462fb0ec5,https://www.ggpoker.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074530.385123_AR_webconnectivity_08a303962e7b43ac,https://www.megafaraon.co,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074529.462637_AR_webconnectivity_a3aabab43ba8df1c,https://www.22bet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,203
20250501074527.935104_AR_webconnectivity_9ff235285206ae93,https://www.trustdice.win,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074527.108081_AR_webconnectivity_0ff33505b0882da2,https://www.megapari.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,203
20250501074525.884897_AR_webconnectivity_c3afd6726007680b,https://www.gamdom.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074524.752142_AR_webconnectivity_f73a7268f234ee67,https://www.bc.game,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074521.897806_AR_webconnectivity_f3c63be6094dbc3b,https://www.1xbet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,203
20250501074519.841653_AR_webconnectivity_fc49076dbb3e239d,https://azarlatino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074513.492980_AR_webconnectivity_20ca38a12bdff9df,https://www.betwinenjoyoficial.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074511.956474_AR_webconnectivity_6a3c7df504d4d5d0,https://www.casinozeus.club,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074510.724762_AR_webconnectivity_f454b303c785886c,https://www.easy-moneyoficial.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074220.559044_AR_webconnectivity_5a4140a752a0e2c5,https://www.bodog.com/es/casino,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074208.679575_AR_webconnectivity_49f6c3b6fadbff98,https://redblackline.net/home,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074207.843798_AR_webconnectivity_dfd29f5eb5b59325,https://www.cdinastyok.com/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074206.915306_AR_webconnectivity_408e31677226d55d,https://www.redcasino.com/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074205.086335_AR_webconnectivity_748c113cd87ff1af,https://templodeslots.es/juego/juega-gratis-demo-diamond-bet-roulette,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074204.151533_AR_webconnectivity_94d5e78ef2072257,https://www.casino.com/ar/juegos-de-casino/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074203.331093_AR_webconnectivity_afd31d769514e0fc,https://jugaencasa.co/es,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074159.745733_AR_webconnectivity_84e7d3b6dbc10d63,https://gg.bet/es,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074158.215549_AR_webconnectivity_44a73c6868c8b502,https://www.kingcasino.com/es/all-games/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074156.086372_AR_webconnectivity_47dad8b57dd17b1b,https://www.bet30.club/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074155.042408_AR_webconnectivity_e789008d59846605,https://bet91.pro/login,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074153.198091_AR_webconnectivity_ab6508f874bd4bc8,https://pinkgame.net/sports.php,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074151.870438_AR_webconnectivity_fc57ded1027245d8,https://pinkgame.net/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074150.638267_AR_webconnectivity_14584f8594524b55,https://coldgame.bet/casino.php,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074148.808903_AR_webconnectivity_56aaf10e02991608,https://www.casinozeus.club/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074147.574066_AR_webconnectivity_7f344d08bd2c6268,https://casino-zeus.ola.click/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074145.432200_AR_webconnectivity_2fc17f2b708d226f,https://royaldeluxe.bet/index.php?width=1,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074144.289791_AR_webconnectivity_6dd7ae88913224cf,https://jugaygana.online/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074134.470252_AR_webconnectivity_34964574629a1c15,https://superentrada.com.ar/,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074131.455226_AR_webconnectivity_d8c1499dc4d29f4b,https://casinofox-bet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074130.544440_AR_webconnectivity_3f9d9fb87e6b9212,https://vikingo-play-net.club,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074129.641755_AR_webconnectivity_66a58c79e127a4b4,https://www.casinovibes.com/en/welcome,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074127.196533_AR_webconnectivity_c5c0e6c43853face,https://betglobal.com/es/sports,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074126.372208_AR_webconnectivity_0be73b091022221c,https://www.hallabet.shop/prematch,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074035.268483_AR_webconnectivity_9f91e95f25426c93,https://onedun.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074026.778812_AR_webconnectivity_1e119146ce860347,https://www.luckyjungle.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074025.958079_AR_webconnectivity_ece63a5626bacbda,https://www.spinbet.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074025.052027_AR_webconnectivity_bfa9af9851e55186,https://www.hallabet.com/en,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074024.046368_AR_webconnectivity_e814a61f3834639c,https://luckyboycasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074009.384784_AR_webconnectivity_733e72fb07830027,https://www.stupidcasino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
20250501074007.319623_AR_webconnectivity_e721038a940a83bd,https://b7casino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074006.087310_AR_webconnectivity_cd413bfcea991e60,https://www.m88.io,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,-1
20250501074005.109314_AR_webconnectivity_da927bb63ccb2358,https://inmerion.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,200
20250501074004.269225_AR_webconnectivity_e036ea536f735ec2,https://betspino.com,android_dns_cache_no_data,None,inconsistent,False,AS7303,181.30.140.200,403
