measurement_uid,input,dns_experiment_failure,http_experiment_failure,dns_consistency,accessible,resolver_asn,resolver_ip,status_code
20250513204121.255161_AR_webconnectivity_9e3e4ab4786cfca8,http://www.topcities.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513204103.231487_AR_webconnectivity_1474d53eaa448a1c,http://diariodecaracas.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513204102.002861_AR_webconnectivity_a6a3b655c1e68c83,https://w3.ibm.com/developer/hacktoberfest/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513204101.084121_AR_webconnectivity_70e1557ac5b32a3b,https://www.patria.org.ve/,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513204003.209933_AR_webconnectivity_dd4c99992e3a7195,https://thepiratebay.se,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513203946.945176_AR_webconnectivity_991005c19616b2b7,http://www.fgmnetwork.org,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513203928.819474_AR_webconnectivity_e01f0e3e6a73010e,http://www.kazaa.com,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513203924.622192_AR_webconnectivity_8c09588942b468e5,http://shareaza.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513203826.663691_AR_webconnectivity_56060b65c5b330f3,http://www.malware.com,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513203812.943756_AR_webconnectivity_cc3c186d8c010de3,http://www.diariouno.net.ar/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513203811.714931_AR_webconnectivity_5eaa00c819116391,https://premiumhentaiclub.co/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513203619.890686_AR_webconnectivity_e8df38ca1ffe8dbe,http://www.mapuchenative.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513202650.217197_AR_webconnectivity_e7a31f9fbb841451,http://www.diarioextra.com.ar/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513202613.270355_AR_webconnectivity_4d4730eb5a2cb6a3,http://clarin.com.ar/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513202526.989744_AR_webconnectivity_2417e417bc89ad6d,http://www.elpopular.com.ar/,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513202359.744390_AR_webconnectivity_28f26a248cc2e455,http://www.lanoticiaregional.com.ar/,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513202319.214602_AR_webconnectivity_d7da5c35d8123e51,https://poringa.net/,,connection_refused,inconsistent,False,AS16814,190.2.2.3,-1
20250513202130.952665_AR_webconnectivity_a44f5ba2a3b433a5,http://www.hechoenbsas.net/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513202103.845939_AR_webconnectivity_282acafea256739c,http://www.serpaj.org/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513202052.350067_AR_webconnectivity_235407c6f94c7fcc,https://apps.crowdtangle.com/public-hub/covid19,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513202041.595098_AR_webconnectivity_8741d11677d5d1f0,http://www.diarioaccion.com.ar/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513202027.055828_AR_webconnectivity_842a56d474adbdb3,http://www.agendadelasmujeres.com.ar/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194207.554954_AR_webconnectivity_e4c95035b73c3c63,http://www.cencoex.gob.ve/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194137.162839_AR_webconnectivity_03e295b0ed7b8a6d,https://pwchyt.awsvpni.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194059.684630_AR_webconnectivity_f772bd214963b567,https://mariacorinamundo.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194052.906106_AR_webconnectivity_3885dc46478f0a62,http://notiviasve.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194051.983162_AR_webconnectivity_d6927569884edee6,https://ooni.cloudflare-dns.com/dns-query?dns=q80BAAABAAAAAAAAA3d3dwdleGFtcGxlA2NvbQAAAQAB,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194041.651598_AR_webconnectivity_57849b02d065f6ac,http://cantv.net/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194019.893040_AR_webconnectivity_d9255cd50bc4baae,https://cloudapp.net,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194019.065791_AR_webconnectivity_9427ccff70846519,https://blob.core.windows.net/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513194018.249763_AR_webconnectivity_0d679d455bd0d223,https://azurewebsites.net,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513193845.422348_AR_webconnectivity_3a8340b20aba32df,https://pelisplus.me/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513193619.535309_AR_webconnectivity_5f92a557e59b11da,https://vamosganar.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513193514.981481_AR_webconnectivity_6c7fc99b12ae7ef7,https://www.mariacorinapresidente.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513193441.601354_AR_webconnectivity_0d21555162c7d437,https://cdninstagram.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513193425.115490_AR_webconnectivity_c648aee7a6ea0196,http://www.cne.gob.ve/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513193138.716084_AR_webconnectivity_ca3e5b42111ac694,https://surbitcoin.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513193009.237026_AR_webconnectivity_1152ffb6a6e4d5e8,https://www.xvideos.com/,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513192703.564450_AR_webconnectivity_af7a6fd9401acaa1,http://me.gob.ve/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513192636.427458_AR_webconnectivity_40c4e1e0f8c528ad,http://partidounnuevotiempo.org/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513192538.996751_AR_webconnectivity_1ad8ca9d5f06ebe0,https://www.match.com/,,ssl_invalid_hostname,inconsistent,False,AS16814,190.2.2.3,200
20250513192346.954516_AR_webconnectivity_750e4e39cbcff7e3,https://www.somos-venezuela.org/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513191957.581271_AR_webconnectivity_34b4078c9fe0747e,http://www.gay.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513191055.378084_AR_webconnectivity_e54e2b99cc779b17,https://d3l0kqj5h9z9zs.cloudfront.net/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513191037.042095_AR_webconnectivity_22406607db57f850,http://www.museomarino.com/,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513190517.346750_AR_webconnectivity_fb970c02d4ccba7b,http://capriles.tv/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513185929.697639_AR_webconnectivity_c90027b0c2613b04,http://www.aanonimos.org.ve/,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513185900.003131_AR_webconnectivity_34db019ab4274542,https://www.unifertes.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513185834.195407_AR_webconnectivity_874f6712f254396f,https://www.ona.gob.ve/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513185828.569663_AR_webconnectivity_92ee3a07b27bea57,https://www.cinecalidad.to/,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513184420.997503_AR_webconnectivity_929b615edbcd83c1,https://www.inspirulina.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513183444.415884_AR_webconnectivity_d6c540bbb74af1d0,http://www.xvideos.com/,,,inconsistent,False,AS16814,190.2.2.3,200
20250513182758.669531_AR_webconnectivity_81cbeb7a3ee44fc8,https://www.elinformador.com.ve/,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513182745.681124_AR_webconnectivity_3b263e52e1b8990d,https://soccerstreamshd.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513182744.843934_AR_webconnectivity_12ae1d95d103f280,http://www.islamdoor.com,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513182743.514830_AR_webconnectivity_1c16aedd7bcf36bb,https://thepiratebay.se/,android_dns_cache_no_data,,inconsistent,False,AS16814,190.2.2.3,-1
20250513182727.212320_AR_webconnectivity_a69ff3bdfe4950bd,http://imesh.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513182726.104889_AR_webconnectivity_30f0f5c19c99f4ec,http://www.wikispaces.com/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513182652.825878_AR_webconnectivity_f31a455af610013b,https://www.asstr.org/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513182630.501047_AR_webconnectivity_6d9ab7fe9166e778,https://voces.com.uy/,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513182625.936846_AR_webconnectivity_a5ee70c6de66ae1b,https://hacienda.gob.ni,android_dns_cache_no_data,,inconsistent,NOACCESIBLEPORMETODO,AS16814,190.2.2.3,-1
20250513182202.847120_AR_webconnectivity_4c5812431f2b379c,https://www.thelotter.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513182128.977877_AR_webconnectivity_e6cecc6f572d902b,https://www.stake.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513182121.778264_AR_webconnectivity_c680cfd8a463c791,https://www.sportingbet.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513182102.937371_AR_webconnectivity_6a36cd3ee7dfd939,https://www.spinpalace.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513182033.750793_AR_webconnectivity_c1c1d2eb21cdf1d9,https://www.slotscapital.lv,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181639.454117_AR_webconnectivity_774c6865175830e8,https://www.premierpoker.es,,connection_refused,inconsistent,False,AS16814,190.2.2.3,-1
20250513181614.785797_AR_webconnectivity_de577b404d8913dd,https://www.pokerstars.net,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181608.232973_AR_webconnectivity_007271d9d6641134,https://www.pokerstars.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181554.207387_AR_webconnectivity_47856c9c85bed19d,https://www.playzee.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513181511.809202_AR_webconnectivity_d7f712d1282323af,https://www.pinnacle.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181341.384703_AR_webconnectivity_32ae7ffde534f7cf,https://www.mrwin.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181329.830843_AR_webconnectivity_bc531ff3decd2f73,https://www.mr.bet,,connection_refused,inconsistent,False,AS16814,190.2.2.3,-1
20250513181232.029765_AR_webconnectivity_f79400d32278d1e2,https://www.magicred.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181151.210002_AR_webconnectivity_a11cef673976371e,https://www.luckynuggetcasino.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181136.163390_AR_webconnectivity_ca7cbeb477733fb4,https://www.luckia.es,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513181021.196443_AR_webconnectivity_abd62dd36f6d34ac,https://www.jokerbet.es,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181019.669594_AR_webconnectivity_ff9317149fc28f45,https://www.jackpotcitycasino.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513181007.477250_AR_webconnectivity_570192b83436c92f,https://www.intertops.eu,,connection_refused,inconsistent,False,AS16814,190.2.2.3,404
20250513180805.415492_AR_webconnectivity_dd29c139634dd19e,https://www.goldenpark.es,,connection_refused,inconsistent,False,AS16814,190.2.2.3,403
20250513180731.211009_AR_webconnectivity_646d028d9506fa76,https://www.gamingclub.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
20250513180729.722355_AR_webconnectivity_29e7ebbcffc2bc26,https://www.gametwist.com,,connection_refused,inconsistent,False,AS16814,190.2.2.3,200
